,Overarching_group,Group,Risk_factor,anal_year,median_Deaths,min_Deaths,max_Deaths,n_estimates_Deaths,mean_Deaths,std_Deaths,mad_Deaths,range_Deaths,fold_range_vs_median_Deaths,rmu_Deaths,cv_Deaths,max_vs_min_Deaths,f_med_Deaths,rcv_m_Deaths,median_DALYs,min_DALYs,max_DALYs,n_estimates_DALYs,mean_DALYs,std_DALYs,mad_DALYs,range_DALYs,fold_range_vs_median_DALYs,rmu_DALYs,cv_DALYs,max_vs_min_DALYs,f_med_DALYs,rcv_m_DALYs
158,Behavioural risks,Dietary risks,Diet low in fruits,1990,1151688.53508389,795603.377974794,3667202.0,5.0,1860673.9973824248,1211271.990108953,356085.15710909595,2871598.6220252058,2.4933812698031557,1.543310986268921,0.6509856061905293,4.6093343763004775,3.1841959768513957,0.4582126041545085,33148916.6336548,21721639.2135996,80453000.0,5,45198867.08891274,23963686.564114932,11427277.4200552,58731360.7864004,1.7717429934579745,1.2993989577408496,0.5301833454580814,3.7038180778561847,2.4270174765928614,0.5108832159940978
159,Behavioural risks,Dietary risks,Diet low in fruits,2005,1324257.980790165,946126.080387238,2713000.0,4.0,1576910.510491892,778401.8907787941,202637.905391276,1766873.919612762,1.3342369426827956,1.1204655608907153,0.49362464489883073,2.867482522931407,2.0486944684155826,0.2267755831161243,37039395.42352915,25428186.6424812,68838000.0,4,42086244.372384876,18656066.07193822,5890544.607735451,43409813.3575188,1.171990332486444,1.0314489687752322,0.4432817978926032,2.7071533242955232,1.8585076568574577,0.23568924408302766
160,Behavioural risks,Dietary risks,Diet low in fruits,2006,1329131.620583005,938737.409626689,2338840.0,4.0,1483960.1626981748,598993.7544673223,201805.92603777046,1400102.590373311,1.0533964948927899,0.9434906849706856,0.4036454411136053,2.4914741609478357,1.7596752374111004,0.22501637742753433,37118689.0077211,25247294.9202799,61173380.0,4,40164513.23393053,15087714.864590468,6177421.075431349,35926085.079720095,0.967870526683932,0.8944733095724448,0.3756478953626291,2.4229676958723387,1.6480479681616789,0.2466395844930011
161,Behavioural risks,Dietary risks,Diet low in fruits,2007,1346950.82703233,938621.229025185,2220000.0,4.0,1463130.7207724613,540082.9683011434,207906.28528219747,1281378.770974815,0.9513181515304558,0.8757787344512251,0.3691283086558432,2.365171308031893,1.6481670714670527,0.22875156880602376,37481177.68938385,25261216.1054022,60200000.0,4,40105892.871042475,14591855.390004538,6436113.8193724975,34938783.8945978,0.9321687857341218,0.8711633476641667,0.36383320119373896,2.383099837664823,1.6061395001750711,0.25448295033193874
162,Behavioural risks,Dietary risks,Diet low in fruits,2010,1401677.1261456301,950118.617125571,4902242.0,4.0,2163928.7173542078,1837924.2248161363,230062.9235936246,3952123.382874429,2.8195675802615723,1.8263648664483787,0.8493460112971417,5.15961050719218,3.4974117138376357,0.24324664104586924,38537349.5795118,25514525.7993803,104095000.0,4,51671056.23960097,35489359.41329327,6875662.725258851,78580474.2006197,2.039073134453352,1.5207831989390457,0.6868324744268347,4.079832830070793,2.701145801042364,0.2644118568094507
163,Behavioural risks,Dietary risks,Diet low in fruits,2013,1482975.07204659,964258.86279768,3413000.0,4.0,1835802.2517227149,1079535.9219134669,262495.9127445351,2448741.13720232,1.6512355354853794,1.333880669829457,0.5880458643628046,3.5395059684466834,2.301454734023186,0.26232331886100596,40399061.27371275,25827301.7775955,74797000.0,4,45355606.08125525,20822294.875782423,7939606.943522798,48969698.222404495,1.2121494083890652,1.0796834714252201,0.45908977246338567,2.896043909042191,1.8514539111003958,0.291256705461053
164,Behavioural risks,Dietary risks,Diet low in fruits,2015,1541418.7082907548,983682.002405456,2924000.0,4.0,1747629.8547467415,827221.1039379784,285716.26152559195,1940317.997594544,1.2587871077198225,1.1102568386117013,0.4733388490080787,2.972505334904745,1.8969537506407712,0.2747024525545438,41645172.44084135,26290266.1936056,72590000.0,4,45542652.768822074,19470037.997473765,8440100.811752748,46299733.8063944,1.1117671291231905,1.016623560366923,0.42751216307721773,2.76109794649609,1.7430591769818466,0.30035244591161236
165,Behavioural risks,Dietary risks,Diet low in fruits,2016,1582726.917979315,996498.711476453,2361200.0,4.0,1630788.1368587706,560205.4532643374,304549.3727698685,1364701.288523547,0.8622468431041005,0.8368354280233108,0.3435182293779785,2.36949629016735,1.5882879724292693,0.2851674318025618,42611458.845612854,26586676.1478138,60982390.0,4,43197995.959759876,14128101.7982067,8871250.506128604,34395713.8521862,0.8071939986097773,0.7962340170647444,0.3270545654795518,2.2937199693920567,1.6027373489151542,0.30853656753965336
166,Behavioural risks,Dietary risks,Diet low in fruits,2017,1610287.0422904198,1008137.64096957,2420000.0,4.0,1662177.9313876024,579855.8087658539,313574.49550792994,1411862.35903043,0.8767768242252282,0.8494050681155377,0.34885303060291784,2.400465870585469,1.5972888788694928,0.2885928968798962,43112406.7855635,26816580.6304289,64800000.0,4,44460348.55038898,15647669.490246007,9007478.36887225,37983419.369571105,0.8810322179064735,0.8543212234722526,0.351946622112325,2.416415459265196,1.6076772568327988,0.3096343706596012
167,Behavioural risks,Dietary risks,Diet low in fruits,2019,1607015.48194635,1046014.85149847,1651570.35473858,3.0,1434866.8960611334,337491.80522318714,44554.87279222999,605555.5032401101,0.37681995602599083,0.4220290431833268,0.23520774376329892,1.5789167356205516,1.5363218597175918,0.04108878988403501,42850740.3724298,27678336.1525521,44117156.507183,3,38215411.01072163,9147317.223185834,1266416.1347531974,16438820.354630899,0.3836297858976469,0.43016207126540806,0.23936200033592422,1.5939237194037454,1.5481689410900055,0.04379921316159549
168,Behavioural risks,Dietary risks,Diet low in fruits,2021,1710461.193258275,1683591.63772107,1737330.74879548,2.0,1710461.193258275,37999.28985565234,26869.555537204957,53739.11107440991,0.03141790722070796,0.03141790722070796,0.022215815246452397,1.031919326439012,1.015959663219506,0.0232806692505446,45769914.71396954,43766703.1514532,47773126.2764859,2,45769914.71396954,2832968.9600132243,2003211.5625163503,4006423.1250327006,0.08753398711948858,0.08753398711948858,0.06189587587648633,1.091540436828623,1.0457702184143114,0.06486268445554104
169,Behavioural risks,Dietary risks,Diet low in legumes,1990,438573.973418262,309538.475029491,803615.912836231,3.0,517242.7870946613,256261.02965795886,129035.49838877097,494077.43780673994,1.1265543961851678,0.9552137799387391,0.4954366422340466,2.5961745555529636,1.8323383546287948,0.43602817358654467,11257256.6663072,7632410.84706267,18645613.734192,3,12511760.415853957,5612752.818491885,3624845.81924453,11013202.88712933,0.9783203149388678,0.8802280831060537,0.44859816939747577,2.4429520511684397,1.6563195001139168,0.47720520757057744
170,Behavioural risks,Dietary risks,Diet low in legumes,2005,487711.959787678,337685.195900106,924937.735670254,3.0,583444.9637860126,305106.5263273324,150026.763887572,587252.539770148,1.2040970658702,1.0065260242533036,0.5229396862858772,2.7390532569981807,1.8964836049395204,0.45588314909926697,12402399.0515025,8260890.60524775,21283741.3171263,3,13982343.65795885,6653632.758544147,4141508.44625475,13022850.71187855,1.050026745454613,0.9313782460543265,0.47585962134158044,2.5764463342010306,1.7160987345063585,0.4948813122253134
171,Behavioural risks,Dietary risks,Diet low in legumes,2006,540461.8565169355,332699.974191868,923619.527168222,4.0,584310.8035984903,250356.96863506138,130695.01290406601,590919.552976354,1.0933603284875617,1.011310332338823,0.4284654110333623,2.776133450000122,1.7089448885821235,0.3583786844312786,12822680.4457705,8125939.35589215,21198756.5451277,4,13742514.198140213,5456517.647725273,2595125.322053925,13072817.189235551,1.0195073677865503,0.9512682323446103,0.39705381191919803,2.6087761201117505,1.653223492138105,0.2999353952201541
172,Behavioural risks,Dietary risks,Diet low in legumes,2007,484997.1189987435,333419.21588914,931129.282204441,4.0,558635.684022767,258425.46871589517,77787.51105417352,597710.066315301,1.2323992100185022,1.0699460908246268,0.4626010763490059,2.7926683221342476,1.9198655945147034,0.23769438387650263,11462714.94726935,8113642.36742434,21334569.6007164,4,13093410.46566986,5759678.350666577,2105893.7635571803,13220927.233292062,1.1533853274822605,1.0097390032915063,0.4398913763353032,2.6294688174047556,1.8612143544404134,0.2722683563142439
173,Behavioural risks,Dietary risks,Diet low in legumes,2010,497867.990458444,342299.458834494,967470.964956154,3.0,602546.1380830306,325465.803056469,155568.53162395,625171.50612166,1.25569732961943,1.0375496026090398,0.5401508407172299,2.8263876555642997,1.9432278907211786,0.46307970844720864,12363539.7093921,8228782.78037668,21947528.4864577,3,14179950.325408826,7037436.080101389,4134756.9290154204,13718745.706081022,1.1096131066461026,0.9674748776445726,0.49629483309903566,2.667165858211296,1.7751816229283446,0.49562745886971754
174,Behavioural risks,Dietary risks,Diet low in legumes,2013,524358.592318587,354915.094709523,1004187.52235801,3.0,627820.4031287067,336774.3028323594,169443.49760906398,649272.427648487,1.2382221578129602,1.0341690464548068,0.5364182195323123,2.8293739469713963,1.9150778438048197,0.4788998733600641,12921041.833479,8450021.10135339,22483966.6975661,3,14618343.210799495,7169276.896832419,4471020.73212561,14033945.59621271,1.0861311167533043,0.9600229926086936,0.49043019400009846,2.660817816651958,1.7401047831382397,0.5128110264175256
175,Behavioural risks,Dietary risks,Diet low in legumes,2015,540489.022674718,362507.480900816,1038501.5151722,3.0,647166.0062492447,350395.4447635488,177981.54177390208,675994.0342713841,1.2507081659606931,1.0445450282365987,0.541430547000332,2.864772645771522,1.9214109290008659,0.48801850517446405,13212835.6695174,8597009.5183434,23071192.7323819,3,14960345.973414233,7393635.041375633,4615826.1511739995,14474183.214038499,1.0954638032342356,0.9675032408849578,0.49421551176120737,2.6836300091508565,1.7461197058257651,0.5177279523593532
176,Behavioural risks,Dietary risks,Diet low in legumes,2016,611912.7676249995,367303.715322816,1052634.5451049,4.0,660940.9489194287,289705.93145170336,152583.142338592,685330.8297820839,1.119981255566933,1.036901754842895,0.43832347190069415,2.8658423565897233,1.7202362833357145,0.36954322398510936,13823180.4043293,8707382.7290759,23304684.6091573,4,14914607.03672295,6099498.429043141,2753533.6354620503,14597301.880081402,1.0560016908633887,0.9787252083906552,0.40896139026827005,2.6764281913711847,1.6859133663522525,0.29520969331172925
177,Behavioural risks,Dietary risks,Diet low in legumes,2017,547171.997639688,368668.977011416,1067863.99337445,4.0,632719.2414163104,302217.6225711313,95337.50913398003,699195.0163630339,1.2778340620118007,1.1050636215802776,0.4776488571686744,2.8965387921462757,1.951605707128377,0.2582189679772279,12262799.71280275,8713380.92018235,23522951.2502373,4,14190482.899006288,6524693.167120802,2406109.2527115755,14809570.330054952,1.2076826399271037,1.0436269459929384,0.4597935964235371,2.6996353614877915,1.9182366018486463,0.29078628013435553
178,Behavioural risks,Dietary risks,Diet low in legumes,2019,545195.97537881,379407.473858667,1116424.03352137,3.0,680342.494252949,386648.1455756774,165788.50152014295,737016.559662703,1.351837858213486,1.0833022571550304,0.5683139725091506,2.942546234440413,2.0477481198309704,0.4506609922828887,13217439.98662,8940475.61768971,24309038.5396405,3,15488984.71465007,7932094.185022708,4276964.3689302895,15368562.921950791,1.1627488331710505,0.9922253269069741,0.5121119512449536,2.718987174635587,1.8391639049807311,0.47955286357805343
179,Behavioural risks,Dietary risks,Diet low in legumes,2021,485477.371066618,389328.769606269,581625.972526967,2.0,485477.371066618,135974.65618843105,96148.60146034896,192297.20292069792,0.39609920952280714,0.39609920952280714,0.280084437076208,1.493919838277478,1.246959919138739,0.2935095142564001,11642601.45699794,9162566.76677788,14122636.147218,2,11642601.45699794,3507298.694064966,2480034.69022006,4960069.38044012,0.4260275848795635,0.4260275848795635,0.3012469942408668,1.5413405988401199,1.27067029942006,0.31568644039575655
180,Behavioural risks,Dietary risks,Diet low in milk,1990,72199.1130869286,66000.0,78084.591797121,5.0,72352.55905437647,5377.316205286706,5129.977300904196,12084.591797121,0.1673786737874606,0.16702369556878896,0.07432102299581955,1.1830998757139546,1.0939259558625545,0.10530082759862112,1764171.63241997,1515000.0,2043294.80261045,5,1767904.189849234,248596.08108753554,237171.6324199699,528294.80261045,0.2994577131283827,0.2988254712239257,0.14061626332178992,1.3487094406669637,1.1644697243696172,0.1992370542565905
181,Behavioural risks,Dietary risks,Diet low in milk,2005,102961.35945515751,99089.1455932448,108719.918765353,4.0,103432.9458172282,4280.160922151379,2916.7866585351076,9630.773172108195,0.09353774292677886,0.09311127219683281,0.041381021185596535,1.0971930186141876,1.0559293247551136,0.041983496049619214,2520168.6600444997,2177000.0,2635884.71063454,4,2463305.507680885,204146.2839061239,87025.33251572517,458884.71063453984,0.18208492070782165,0.18628818439437647,0.08287493502920001,1.2107876484311162,1.1576337437044095,0.051175758524839125
182,Behavioural risks,Dietary risks,Diet low in milk,2006,103577.0840067695,99662.1183452869,111144.148951582,4.0,104490.10882760197,5491.513548803606,3586.024834126052,11482.030606295099,0.11085493201898469,0.10988629196701555,0.052555343375745196,1.1152095780917954,1.0730573274713733,0.05130950398089475,2551473.08781376,2168240.0,2674412.36401223,4,2486399.6349099376,229154.75348459533,100985.86102980515,506172.3640122302,0.19838436330361062,0.20357643111967588,0.09216328311313308,1.2334484946372313,1.1767484631838543,0.05865672139007701
183,Behavioural risks,Dietary risks,Diet low in milk,2007,105667.2956898375,96000.0,114485.570234645,4.0,105455.04040358,8278.487162672556,6487.648952411502,18485.570234644998,0.17494126365176618,0.1752933777645914,0.07850252705788653,1.1925580232775521,1.1007009967691406,0.09099026983425047,2607622.2980722897,2140000.0,2736969.5936968,4,2523053.547460345,274139.4779351543,112974.16264925525,596969.5936968001,0.22893253909437564,0.23660599446955757,0.10865384851268717,1.2789577540639252,1.2185150925571446,0.06420703994208396
184,Behavioural risks,Dietary risks,Diet low in milk,2010,113131.9847661515,100951.0,125725.613353493,4.0,113235.145721449,10440.246373080692,7674.116819832503,24774.613353492998,0.2189885858071274,0.21878907997731478,0.09219969918847468,1.245412262914612,1.1206623487251388,0.10052896314424535,2779467.01941494,2101000.0,2952506.6893329,4,2653110.182040695,383725.44274592353,130308.56615412002,851506.6893329001,0.3063561047441883,0.32094659886230054,0.14463230564015742,1.4052863823574013,1.3229257588838361,0.06947997356739849
185,Behavioural risks,Dietary risks,Diet low in milk,2013,119626.0918359215,105000.0,136366.99037722,4.0,120154.79351226575,12876.025834360527,8047.380595472998,31366.990377220005,0.26220860262026113,0.26105483984721733,0.10716198212305283,1.2987332416878097,1.139943538105886,0.09969579261060303,2915576.02274698,2218000.0,3173863.63871403,4,2805753.9210519977,411957.9750416764,151635.1830267799,955863.6387140299,0.3278472697184003,0.3406797836196681,0.14682612468281456,1.4309574565888323,1.3145067731050406,0.07707682443963829
186,Behavioural risks,Dietary risks,Diet low in milk,2015,126753.6514652455,124662.825333754,144370.21166167,4.0,130635.08498147875,9230.179188667904,1422.238798368504,19707.386327916014,0.15547785882381124,0.1508582960749794,0.07065620380601846,1.1580855100560599,1.1389826643475813,0.016628774594000927,3055688.671677325,2603000.0,3343385.59083519,4,3014440.7335474603,307895.36174113525,164787.8966149001,740385.5908351899,0.24229745579047435,0.2456129200337231,0.10214012779040349,1.2844354939820168,1.173910361766164,0.07992164419329649
187,Behavioural risks,Dietary risks,Diet low in milk,2016,130050.204812635,123210.0,148944.711140745,4.0,133063.78019150376,11117.20085623371,4063.554000091506,25734.711140745,0.1978828959002512,0.19340132306257884,0.08354791093589835,1.2088686887488433,1.1452862481480253,0.0463066324025545,3144796.0742998803,2581500.0,3439758.98046494,4,3077712.782266175,360364.09628653224,167735.88044591993,858258.98046494,0.27291403327511865,0.27886259738408353,0.11708828008999259,1.33246522582411,1.2182049484020454,0.079046325722788
188,Behavioural risks,Dietary risks,Diet low in milk,2017,133670.65079475002,126000.0,153704.0416635,4.0,136761.33581324999,11908.440362409627,4493.595650995019,27704.041663499986,0.20725597951968733,0.20257217801184937,0.08707461280336434,1.219873346535714,1.1498712750303808,0.049820276292364504,3222679.19528601,2720000.0,3537500.46285211,4,3175714.7133560325,339567.59928607853,176588.4524195001,817500.4628521102,0.2536710647612437,0.2574225132421268,0.10692635514706868,1.3005516407544522,1.1848085276786802,0.08120699288607693
189,Behavioural risks,Dietary risks,Diet low in milk,2019,140490.783129388,136734.816064908,166456.355475281,3.0,147893.98488985898,16184.808415927257,3755.9670644800062,29721.539410372992,0.21155508388760494,0.20096516726158606,0.10943520406175114,1.217366288014489,1.184820468414497,0.03962070013114616,3360873.03506172,3300563.20425018,3799297.24857622,3,3486911.1626293734,272209.69663665944,60309.830811539665,498734.04432603996,0.148394193747602,0.14303032714775557,0.07806614047241582,1.1511057396761297,1.1304495019421192,0.026594033255725295
190,Behavioural risks,Dietary risks,Diet low in milk,2021,146219.5505142485,145828.191767371,146610.909261126,2.0,146219.5505142485,553.4648475875002,391.35874687750766,782.7174937550153,0.005353028996479802,0.005353028996479802,0.003785163103299017,1.0053673949067656,1.0026836974533826,0.003966594486391533,3517260.70622121,3492706.30713802,3541815.1053044,2,3517260.70622121,34725.16419936881,24554.3990831899,49108.7981663798,0.013962228639895201,0.013962228639895201,0.009872786551746969,1.0140603858005515,1.0070301929002756,0.010346011422162345
191,Behavioural risks,Dietary risks,Diet low in nuts and seeds,1990,709771.004321062,431073.695254105,1914209.0,5.0,916664.1641558467,600646.5883101742,278697.309066957,1483135.3047458949,2.0895969202976974,1.6179702040732766,0.6552526124584654,4.440560908898956,2.6969388554144365,0.5819192521569929,18872670.3964623,10465891.6450182,40525000.0,5,21339664.57817772,11830199.983687202,5471909.5470541995,30059108.354981802,1.5927321212909231,1.4086026631234272,0.5543760981034797,3.8721020028226683,2.147284891257172,0.42968852729258883
192,Behavioural risks,Dietary risks,Diet low in nuts and seeds,2005,679682.4799593055,502568.577961668,1830000.0,4.0,922983.3844700698,614552.4909806437,132154.3733153445,1327431.422038332,1.953016976570897,1.4381964446743274,0.6658326697110464,3.6412941044228555,2.692433678898958,0.2881533466407238,17790462.8007258,12262828.4776908,43725000.0,4,22892188.519785598,14277898.911819845,4015348.8385423003,31462171.5223092,1.7684852763372538,1.3743627654960384,0.6237017880347933,3.565653721696172,2.4577775457430002,0.3344908474487193
193,Behavioural risks,Dietary risks,Diet low in nuts and seeds,2006,676549.2198496654,501827.563446278,1879320.0,4.0,933561.5007864023,640327.3805097735,133585.1536442485,1377492.436553722,2.0360564998653192,1.4755240392768625,0.6858973725570112,3.7449517262341177,2.77780233109662,0.29262201757437173,17669226.6217089,12222177.9011534,44820230.0,4,23095215.2861428,14862810.681610242,4028682.9620549,32598052.0988466,1.8449054277676042,1.4114634436166322,0.6435450156001782,3.667123025248253,2.5366265858479977,0.3379043281062359
194,Behavioural risks,Dietary risks,Diet low in nuts and seeds,2007,680546.1675714019,506273.442681286,1740000.0,4.0,901841.4444560225,569899.3978657776,133812.05695089948,1233726.557318714,1.8128477039572384,1.368008273408725,0.6319285960621743,3.436877887144835,2.5567699634682635,0.2913975242986387,17711019.4464321,12322753.875434,43300000.0,4,22761198.192074552,14090414.673733585,4007870.1475018,30977246.124566,1.7490380053084067,1.360967285779897,0.6190541708230398,3.513824948360011,2.444805626856382,0.33536542470423514
195,Behavioural risks,Dietary risks,Diet low in nuts and seeds,2010,692160.6905519125,523175.207608114,2471823.0,4.0,1094829.8971779847,924269.9658709421,128709.31101439352,1948647.792391886,2.8153112694655924,1.779863517990044,0.8442133049648397,4.724656222340579,3.5711692873356142,0.2755822477743339,17758648.498995,12661590.3471824,51289000.0,4,24866971.8362931,17892621.971184887,3787799.6324023493,38627409.6528176,2.175132283011492,1.5533620220070896,0.7195336082325384,4.050754967871268,2.888113923922902,0.31610057801065006
196,Behavioural risks,Dietary risks,Diet low in nuts and seeds,2013,720864.4086501765,538140.987786518,1195000.0,4.0,793717.4512717177,292704.1962952235,141443.01351316652,656859.012213482,0.9112102141975008,0.8275728487020703,0.36877631432475644,2.2206076606713703,1.6577320029402556,0.290787759127996,18378570.65439395,12917511.0927223,27109000.0,4,19195913.100377552,6302355.3143715765,4135328.4375409503,14191488.9072777,0.7721758766852088,0.7392974136249125,0.3283175580872795,2.0986240929394793,1.4750330975014523,0.3334620988586222
197,Behavioural risks,Dietary risks,Diet low in nuts and seeds,2015,728753.0976698729,551258.671359803,2131000.0,4.0,1034941.2166748872,740391.6752688689,140881.06592373102,1579741.328640197,2.1677318884698917,1.526406817302795,0.7153949068215079,3.8656988283620306,2.9241728190435063,0.28649722432267427,18450205.57220925,13168737.2998565,49411000.0,4,24870037.111068748,16715408.968505766,4081521.25572085,36242262.7001435,1.9643283950577581,1.457266128646563,0.6721103347717301,3.75214410272566,2.678073141603672,0.3278453715491045
198,Behavioural risks,Dietary risks,Diet low in nuts and seeds,2016,737840.7247982565,556366.938613398,2155040.0,4.0,1046772.0970524778,748978.0405446973,144672.23169502505,1598673.061386602,2.1666912758491583,1.5272408061775606,0.7155120418796842,3.8734149181669295,2.9207387550873394,0.2905833741159387,18660430.18553505,13276333.4336178,49492970.0,4,25022540.951171976,16683902.799605047,4163851.7855708003,36216636.5663822,1.9408253832463165,1.4473604673903402,0.666754940362027,3.727909535224227,2.652295231562524,0.3306905727714331
199,Behavioural risks,Dietary risks,Diet low in nuts and seeds,2017,737287.4409488514,561009.544952107,2060000.0,4.0,1023896.1067124525,701324.9590347516,142344.33653329697,1498990.4550478929,2.0331154062773242,1.4640064018417684,0.6849571498875807,3.6719517850197376,2.7940256209286365,0.28612220285599693,18541748.7386825,13336492.3936898,49900000.0,4,25079997.4677637,16896351.72459741,4061235.161726051,36563507.6063102,1.9719557265939012,1.4578752511162216,0.6736983026539357,3.7416135012839153,2.691224042740733,0.32460533224255494
